user_id,content_id,revenue_amount,revenue_type,transaction_date
16220,369,13.06,Subscription,2022-11-23
66951,3973,1.73,Advertisement,2023-04-08
96886,581,2.8,In-app Purchase,2022-12-13
72155,4968,21.09,Advertisement,2021-06-09
65287,438,1.17,Advertisement,2022-12-03
3914,3230,3.28,Advertisement,2022-10-20
45613,3684,3.7,Advertisement,2022-02-06
25798,2523,43.09,Subscription,2023-01-17
57274,1583,30.51,In-app Purchase,2021-10-29
89121,370,21.66,Advertisement,2023-01-07
24669,1684,9.11,Advertisement,2022-11-05
33022,3972,12.3,Subscription,2023-01-12
11362,3302,47.92,Advertisement,2023-04-16
97908,491,12.01,Advertisement,2022-02-07
10474,2506,3.73,Subscription,2022-11-29
13560,758,1.63,Advertisement,2022-06-19
36975,936,7.6,Subscription,2022-04-30
55738,3879,12.62,Advertisement,2022-07-21
45573,4554,2.44,Advertisement,2021-09-28
96558,2256,3.56,Advertisement,2020-07-20
90827,3067,14.51,In-app Purchase,2022-06-23
59992,4461,10.79,Advertisement,2023-03-13
49415,3297,3.19,Advertisement,2022-05-15
90097,2809,12.45,Subscription,2023-02-15
70367,1681,11.08,Subscription,2022-01-17
81060,4811,34.17,Subscription,2023-02-04
73633,2323,4.8,Subscription,2022-06-06
91176,4594,14.66,Advertisement,2023-03-19
81575,3840,26.88,Advertisement,2022-02-06
95033,2997,22.36,Subscription,2022-08-27
93026,1735,13.69,Advertisement,2022-12-18
26114,518,18.16,Subscription,2022-04-21
98474,379,4.37,Advertisement,2023-04-11
8885,4976,18.73,Subscription,2021-07-01
39425,4435,28.15,In-app Purchase,2021-12-11
82030,152,3.69,Subscription,2022-06-30
97492,4323,6.78,Advertisement,2022-06-28
71925,4502,2.93,Advertisement,2022-12-31
37812,3274,2.3,Advertisement,2023-04-01
15372,1053,2.11,In-app Purchase,2022-11-14
99399,1346,26.48,Advertisement,2021-03-07
22229,1845,10.23,Subscription,2021-05-29
50034,3235,26.23,Advertisement,2023-04-14
18111,1785,9.05,Subscription,2023-02-16
95260,2342,3.06,Subscription,2022-11-25
85069,2698,18.28,Subscription,2022-12-29
84802,1236,8.96,Advertisement,2022-10-13
64350,719,2.82,Subscription,2023-03-26
77934,112,12.42,In-app Purchase,2020-12-21
15483,3836,2.69,Subscription,2022-04-28
51727,417,13.19,Advertisement,2023-04-11
66970,3978,17.85,Advertisement,2020-10-16
64830,2685,7.09,Subscription,2023-03-08
55217,2790,24.62,Advertisement,2022-11-13
6628,4267,3.73,Advertisement,2022-09-15
68317,152,60.58,Subscription,2021-11-20
37409,738,5.7,Subscription,2021-10-12
16074,3386,35.02,Subscription,2023-03-23
53496,1430,13.67,Advertisement,2022-10-29
66219,1577,2.1,Advertisement,2021-07-17
37286,1321,3.01,Advertisement,2022-10-01
3067,1282,37.87,Advertisement,2021-10-02
59707,1374,6.53,Advertisement,2023-03-04
37598,2733,49.2,Subscription,2023-01-24
43797,380,9.1,In-app Purchase,2021-03-27
84148,446,3.92,Advertisement,2023-03-30
80442,13,7.87,Advertisement,2022-10-27
8355,4014,25.75,Advertisement,2022-10-18
63205,2195,17.79,Advertisement,2021-09-04
95622,2059,4.31,Subscription,2022-05-03
6777,1766,3.36,Subscription,2020-12-17
96071,2504,13.8,Subscription,2022-04-23
30433,3427,13.69,Advertisement,2023-02-13
47099,2387,42.3,Advertisement,2021-07-08
76836,2636,10.96,Advertisement,2022-02-26
1223,867,33.71,Advertisement,2022-12-29
15768,4926,5.32,Advertisement,2020-11-06
94729,4614,9.32,Advertisement,2022-08-15
14379,2097,5.75,Advertisement,2023-02-01
87589,3353,8.57,Subscription,2021-09-27
65744,4485,3.39,In-app Purchase,2022-08-14
87256,866,7.6,Subscription,2022-09-10
8118,4519,5.34,Subscription,2021-02-24
98025,2176,7.59,Advertisement,2022-08-19
69667,622,3.52,In-app Purchase,2022-11-29
39740,648,15.87,Subscription,2022-11-19
41076,3483,1.37,Subscription,2023-01-12
76478,1280,29.42,Advertisement,2021-08-17
95776,3810,2.62,Subscription,2023-04-07
59619,1479,22.53,Advertisement,2022-12-04
15741,3583,12.96,Advertisement,2021-11-09
94676,2266,5.35,Subscription,2022-06-27
31646,3019,4.79,Advertisement,2023-02-26
70716,3473,21.87,Subscription,2022-01-08
59575,3433,4.91,In-app Purchase,2023-04-01
46064,1387,4.02,Advertisement,2022-09-14
52325,1578,4.37,Advertisement,2021-06-03
85666,2948,32.63,Advertisement,2021-09-18
32398,4354,13.05,Advertisement,2022-12-19
18406,1259,4.69,Subscription,2021-10-10
2378,3974,15.7,In-app Purchase,2022-11-08
24169,80,16.79,In-app Purchase,2022-11-30
73868,262,9.31,Advertisement,2023-03-22
4725,3401,4.61,Subscription,2023-04-03
6807,54,10.22,In-app Purchase,2023-03-11
48169,4530,28.47,Advertisement,2023-03-28
35354,714,14.7,Advertisement,2021-12-30
39333,3786,10.24,Advertisement,2022-09-14
32822,3687,14.51,In-app Purchase,2022-12-16
96152,4968,1.45,Advertisement,2023-03-26
48146,2491,6.07,Subscription,2022-04-02
91222,4477,5.32,In-app Purchase,2023-02-04
4234,1116,1.75,Advertisement,2022-12-18
62018,182,4.39,In-app Purchase,2022-11-13
62267,2383,4.36,Advertisement,2022-01-11
39112,2946,9.11,In-app Purchase,2023-03-19
71985,1654,3.98,Subscription,2022-06-26
60224,2399,2.51,Subscription,2021-06-29
1996,1596,10.37,In-app Purchase,2023-01-25
94947,2938,9.52,Advertisement,2022-08-10
63998,942,16.83,In-app Purchase,2022-12-16
6606,1467,4.62,Subscription,2022-10-29
78643,1591,6.52,Advertisement,2021-12-25
25269,3863,11.63,Subscription,2023-03-06
94491,2330,17.15,Advertisement,2021-09-17
78910,974,2.96,Subscription,2023-02-13
18160,788,4.33,Subscription,2022-11-22
64390,3358,7.24,Advertisement,2021-11-17
44584,222,0.75,Advertisement,2022-05-15
84479,2758,11.85,Advertisement,2021-11-11
7209,3923,16.14,Subscription,2022-05-17
83598,335,7.48,Advertisement,2023-03-15
37765,4081,6.54,Subscription,2021-04-11
37333,3133,4.27,Subscription,2021-02-24
5344,1306,13.88,Advertisement,2022-10-03
16899,3076,9.0,Subscription,2022-12-29
57183,2448,7.91,Advertisement,2022-11-21
8826,3695,8.51,Subscription,2022-11-30
83057,2529,7.64,Advertisement,2023-04-17
82884,509,30.94,Advertisement,2023-01-10
98106,564,2.12,Advertisement,2022-04-09
84564,2457,35.65,Advertisement,2021-11-29
83038,1932,14.41,Subscription,2022-08-12
32222,3199,9.3,Advertisement,2023-01-05
66958,1358,9.27,Subscription,2022-09-22
74767,835,13.07,Advertisement,2021-08-20
76496,3014,5.01,Advertisement,2021-09-26
23536,668,2.15,Advertisement,2022-10-30
7187,4972,0.8,Subscription,2021-12-07
13735,3363,49.03,Advertisement,2022-07-31
39093,4178,13.13,Subscription,2023-01-31
61071,2581,4.41,Advertisement,2023-04-15
84921,3348,12.44,Advertisement,2022-09-22
68726,2941,17.55,Advertisement,2023-03-29
18585,4226,6.94,Advertisement,2023-01-20
81108,1378,4.25,Subscription,2023-01-29
34101,4062,5.99,Advertisement,2023-03-28
63050,3538,6.64,Advertisement,2021-08-15
25729,122,11.26,Subscription,2023-04-15
79006,3682,5.12,Advertisement,2022-08-23
31372,2207,7.39,Advertisement,2022-05-03
1147,1990,34.77,Subscription,2021-03-28
13096,2412,13.97,Advertisement,2021-03-06
22911,3664,14.57,Subscription,2021-04-07
91878,4423,19.27,Subscription,2023-01-23
43984,1280,11.65,Advertisement,2022-08-23
40252,54,12.07,Advertisement,2023-02-03
84165,1294,11.81,Advertisement,2022-05-31
51450,839,26.79,In-app Purchase,2023-02-14
55104,2120,6.76,Advertisement,2022-12-23
64286,4850,3.64,Advertisement,2022-09-08
34489,3780,2.74,Advertisement,2022-11-22
76193,297,20.0,In-app Purchase,2023-04-16
36685,1293,0.81,Advertisement,2021-12-21
53864,3590,70.17,Advertisement,2022-11-05
46651,3097,2.35,Subscription,2023-02-03
20826,3802,9.62,Subscription,2022-05-19
14703,3581,41.45,Subscription,2022-08-25
43032,2683,25.56,Subscription,2022-05-23
47012,4479,31.83,Advertisement,2022-08-24
86877,1815,10.67,Subscription,2022-04-17
20992,4997,5.36,In-app Purchase,2021-11-17
788,4698,8.95,Advertisement,2022-10-17
76675,2302,6.61,Subscription,2022-09-09
8356,3882,4.63,Subscription,2023-04-18
53911,3116,3.8,Advertisement,2021-07-03
92641,3436,10.17,Advertisement,2022-09-01
37040,4512,0.96,Advertisement,2022-08-18
35695,1522,13.76,Advertisement,2022-11-06
37509,4824,6.15,Advertisement,2023-04-06
79393,2993,5.3,Advertisement,2023-04-18
6073,4913,25.01,Subscription,2020-11-12
96812,853,16.64,In-app Purchase,2022-12-18
98764,350,5.25,Advertisement,2022-12-07
72543,1469,15.53,Advertisement,2022-12-12
84692,1757,4.94,Advertisement,2022-03-01
5999,1933,13.77,Subscription,2023-03-23
99226,4786,3.33,Advertisement,2021-07-10
61685,206,10.09,Advertisement,2023-01-27
36686,2960,9.96,Advertisement,2023-04-07
83275,2474,15.22,Advertisement,2022-08-17
57473,1505,4.41,Subscription,2023-01-04
46976,1132,14.71,Advertisement,2023-03-01
45425,2118,8.85,Subscription,2022-05-09
16005,3872,8.08,Subscription,2022-09-27
43114,2106,72.74,Advertisement,2022-09-22
40310,1989,18.38,Subscription,2023-02-16
51941,4886,5.72,Subscription,2022-09-11
11976,1378,7.24,Advertisement,2022-08-31
64913,3900,7.51,In-app Purchase,2022-12-29
60711,1858,16.52,Advertisement,2022-09-01
82330,3313,23.57,Advertisement,2022-02-25
49588,2777,7.14,In-app Purchase,2022-12-05
36774,1541,13.38,In-app Purchase,2022-12-21
84817,3404,66.32,In-app Purchase,2023-03-15
31530,3502,7.84,Advertisement,2021-12-25
9437,2768,8.88,Advertisement,2023-01-10
94857,3937,35.19,In-app Purchase,2021-11-16
42248,4171,14.1,Advertisement,2023-02-25
12066,618,44.94,In-app Purchase,2022-01-25
8448,1883,10.79,In-app Purchase,2023-02-06
20758,2840,0.88,Advertisement,2022-12-31
89257,4498,43.04,Advertisement,2022-08-21
90854,105,22.83,In-app Purchase,2023-04-17
93879,4021,12.22,Subscription,2023-04-16
23898,1791,20.02,Subscription,2022-10-09
45381,825,27.75,Advertisement,2023-04-09
8431,1842,6.48,In-app Purchase,2023-04-13
52572,756,0.73,Advertisement,2022-06-18
1722,2823,11.97,Advertisement,2021-11-26
79699,313,10.07,In-app Purchase,2022-10-28
79052,4529,6.18,Advertisement,2023-02-08
49080,925,148.01,Subscription,2022-04-27
7432,1734,12.9,Advertisement,2022-12-06
73422,451,4.23,Advertisement,2022-07-09
76941,896,45.17,Advertisement,2021-02-23
95245,359,8.26,Subscription,2023-03-25
68506,2203,34.53,Advertisement,2021-08-20
3555,1241,11.54,Advertisement,2022-04-30
18023,3748,3.36,Subscription,2023-01-17
78389,1348,8.75,Advertisement,2021-12-25
67578,4926,12.57,In-app Purchase,2023-01-08
66329,1364,8.35,Subscription,2022-03-02
23254,1766,6.39,Advertisement,2022-05-23
93918,4669,13.73,Advertisement,2022-10-11
4276,4225,3.19,Subscription,2021-04-02
28714,4619,4.7,Advertisement,2022-09-09
71470,43,20.02,Advertisement,2022-10-13
35972,3932,12.47,Subscription,2023-03-29
41552,3498,17.31,Subscription,2022-04-05
46611,4941,21.27,In-app Purchase,2023-01-01
31051,3022,15.4,Advertisement,2023-03-30
28923,2850,30.5,Advertisement,2022-12-26
2527,361,9.46,Advertisement,2022-10-28
32613,4553,15.79,Subscription,2023-02-20
40159,2484,20.81,Advertisement,2022-08-23
61827,132,57.35,Subscription,2022-06-18
68196,3794,4.01,Advertisement,2022-12-10
53970,1460,5.58,Advertisement,2022-11-01
41325,676,19.43,Advertisement,2023-04-09
7547,2778,21.27,Advertisement,2023-01-03
84919,1937,3.56,Subscription,2021-12-24
99785,2129,16.17,In-app Purchase,2022-04-11
32119,3463,11.2,Subscription,2023-02-05
8092,1655,2.77,Subscription,2022-05-26
39400,743,16.82,Advertisement,2022-11-08
83659,2224,2.88,Advertisement,2022-06-29
5258,3427,2.23,Advertisement,2023-03-31
77168,1378,22.86,Advertisement,2022-09-18
25823,4137,17.87,Subscription,2020-12-09
95807,3896,15.1,Advertisement,2021-11-27
16465,3498,20.32,Advertisement,2021-07-26
15890,2373,7.67,In-app Purchase,2021-03-19
67488,2466,30.53,Subscription,2021-09-09
29827,1452,55.51,Advertisement,2023-02-04
61615,3922,158.64,Advertisement,2022-06-29
77675,273,34.64,Advertisement,2022-06-01
91726,40,9.43,Advertisement,2021-04-27
57764,935,14.96,Advertisement,2023-02-13
51251,885,6.8,Advertisement,2020-12-31
39197,917,7.42,Advertisement,2022-09-03
59113,2732,2.18,In-app Purchase,2022-02-23
35484,379,7.23,Advertisement,2022-10-07
32374,1732,0.79,Advertisement,2022-10-31
95350,1522,14.19,In-app Purchase,2023-01-26
17123,4900,2.84,Subscription,2023-04-18
21277,3110,2.02,Advertisement,2022-11-03
35020,1971,18.81,Advertisement,2021-12-06
84643,3383,1.77,Advertisement,2021-04-10
9995,4015,11.03,Advertisement,2022-09-08
2185,4750,11.64,Advertisement,2021-12-27
87769,4903,2.64,Subscription,2021-09-12
14733,3734,14.25,Subscription,2022-11-03
80334,2445,13.06,Advertisement,2022-08-21
95752,3219,71.5,Subscription,2021-06-07
80153,2941,1.85,Advertisement,2023-01-21
52405,4781,14.26,Advertisement,2021-09-07
98347,1980,0.84,Advertisement,2022-07-18
82039,1400,15.66,Advertisement,2023-01-11
19286,4177,1.95,In-app Purchase,2022-09-27
16493,3924,21.22,Advertisement,2022-12-12
77271,2752,8.51,In-app Purchase,2022-05-25
51978,4819,8.74,In-app Purchase,2023-04-08
36182,3039,16.86,Advertisement,2023-02-02
33560,1939,14.44,Advertisement,2022-11-23
17909,607,25.85,Advertisement,2023-03-07
75079,4002,3.51,Advertisement,2023-02-15
48761,4748,20.52,Advertisement,2023-04-02
93202,799,45.81,Subscription,2022-06-27
86163,2687,9.81,Advertisement,2023-03-01
91990,986,1.89,Advertisement,2022-11-08
22234,3254,37.25,In-app Purchase,2022-03-17
42052,331,33.73,Advertisement,2022-02-04
25012,2804,21.2,Advertisement,2023-03-26
6165,656,22.53,Subscription,2022-06-15
76137,1995,5.3,In-app Purchase,2023-03-01
15700,994,14.29,Advertisement,2021-03-22
56589,259,10.62,In-app Purchase,2022-02-18
45285,4461,31.34,Subscription,2023-03-26
65013,2861,7.01,Advertisement,2020-10-11
37292,4040,12.29,Advertisement,2023-01-21
62370,521,9.99,Subscription,2023-02-13
92960,822,11.65,Subscription,2023-02-16
84461,4362,1.62,Subscription,2022-04-30
14067,2490,12.5,Subscription,2022-12-28
19846,341,3.15,Subscription,2023-01-28
44626,4118,3.5,Subscription,2022-09-26
45862,2158,9.34,Advertisement,2023-03-15
29581,3303,2.77,Subscription,2023-02-11
78899,3002,56.09,Subscription,2022-03-15
68920,1758,35.32,Subscription,2022-09-28
72956,3776,3.14,In-app Purchase,2022-06-26
15705,2870,4.5,In-app Purchase,2021-01-13
53272,2950,18.7,Subscription,2023-02-24
62663,3924,15.94,Advertisement,2021-12-21
17395,3060,6.12,Subscription,2022-02-12
9574,125,113.0,Subscription,2022-09-16
3504,3030,2.24,Subscription,2021-08-20
65508,988,3.8,Subscription,2022-10-26
68534,3532,1.16,Subscription,2022-12-14
67890,723,104.86,Subscription,2022-05-29
75802,3179,20.76,Advertisement,2022-06-02
78891,877,10.25,Subscription,2022-04-22
82851,1790,5.53,Advertisement,2022-09-07
70063,104,28.04,Subscription,2022-03-03
7917,3572,11.05,Advertisement,2023-02-28
74624,3287,11.8,Subscription,2022-01-16
91186,757,0.55,Advertisement,2023-03-06
21047,1051,0.7,Advertisement,2023-04-04
56435,3143,1.48,Advertisement,2023-02-05
58413,2849,6.37,Advertisement,2021-12-23
73302,1985,13.81,Advertisement,2021-10-25
57123,3210,18.05,Subscription,2022-07-06
64497,1535,4.77,In-app Purchase,2022-01-29
53627,1890,20.43,Advertisement,2021-07-05
64925,3747,4.88,Advertisement,2021-08-07
89606,1731,34.39,In-app Purchase,2022-12-20
20336,2563,4.58,Advertisement,2023-04-13
24009,3914,2.69,Advertisement,2022-09-16
64243,2541,2.99,In-app Purchase,2022-12-05
6130,1218,19.45,In-app Purchase,2021-09-17
30675,4340,10.87,Advertisement,2020-10-19
38364,470,4.66,Advertisement,2023-04-17
34523,1067,4.86,Advertisement,2021-03-15
32586,2875,3.72,Advertisement,2023-02-13
11742,2054,27.13,Advertisement,2022-10-26
90854,4399,24.67,Advertisement,2023-04-18
94969,255,20.6,Advertisement,2023-01-12
60787,2308,4.51,Advertisement,2023-04-13
34468,1388,7.55,Advertisement,2022-08-11
2256,2216,5.03,Subscription,2023-03-12
73068,4594,29.02,Advertisement,2021-05-10
66575,2663,26.98,Subscription,2023-01-18
64900,1981,29.4,Subscription,2021-05-20
50708,944,6.48,Advertisement,2022-01-20
61535,1128,8.35,Advertisement,2022-03-18
60696,4561,4.5,Subscription,2023-03-05
15908,8,9.46,Advertisement,2022-04-01
12635,1009,19.88,Advertisement,2020-06-11
69738,639,47.56,Advertisement,2023-04-13
95169,1734,44.94,Advertisement,2023-03-29
80163,1212,19.4,Subscription,2022-08-23
45552,940,2.9,Advertisement,2021-11-09
19855,1498,4.07,Advertisement,2023-01-29
5087,3997,5.41,Subscription,2021-11-03
93514,2285,5.72,Advertisement,2021-09-09
40948,4380,20.28,Advertisement,2020-10-14
90288,1582,6.15,Advertisement,2022-08-16
11316,318,10.35,Subscription,2022-06-24
87862,790,4.0,Advertisement,2023-01-26
14123,182,8.72,Subscription,2022-05-27
44026,674,76.32,In-app Purchase,2021-06-30
91199,1919,4.17,Advertisement,2022-06-17
37655,4213,19.42,Advertisement,2020-11-06
12519,2308,8.12,Subscription,2023-01-08
83869,805,8.28,Advertisement,2023-03-24
91408,259,2.3,Advertisement,2022-09-17
59281,4570,26.46,Advertisement,2021-12-06
9722,3920,3.77,Subscription,2022-11-02
48157,3874,15.08,In-app Purchase,2023-03-06
90938,3782,4.88,Advertisement,2022-02-07
23694,4334,2.18,Subscription,2021-08-24
2185,2767,17.75,Subscription,2022-10-28
72418,2935,13.38,Subscription,2022-08-29
88622,3898,18.03,Advertisement,2021-09-04
36751,3629,12.2,Subscription,2023-04-14
52869,4249,37.42,Subscription,2022-10-15
2344,2412,1.37,Advertisement,2022-06-08
52439,4220,3.94,Advertisement,2022-12-19
10285,1931,45.74,Subscription,2023-01-03
87496,3937,9.76,Advertisement,2021-05-02
63472,2190,5.57,Advertisement,2022-12-09
15171,3355,37.72,Subscription,2021-06-15
56527,2124,1.81,Subscription,2023-03-15
93421,1942,24.81,Subscription,2023-03-21
74337,390,7.58,Subscription,2021-07-12
54420,3984,42.38,Advertisement,2022-09-15
62635,1942,34.23,Advertisement,2022-12-29
38347,883,1.98,In-app Purchase,2021-10-24
35072,1447,5.65,Advertisement,2021-09-12
77772,150,9.52,Subscription,2022-11-28
88623,1564,0.87,In-app Purchase,2021-10-15
94400,2954,6.26,Advertisement,2022-02-10
24083,2776,4.72,Advertisement,2021-09-01
11578,506,4.54,Advertisement,2023-03-17
27648,4347,52.74,Advertisement,2022-11-02
74584,461,2.01,In-app Purchase,2022-05-10
74151,1107,1.9,Subscription,2022-12-05
18660,1931,1.57,Subscription,2022-11-19
39015,1606,11.1,Advertisement,2022-06-22
16361,3065,95.88,Advertisement,2023-04-17
23537,3519,39.03,Advertisement,2023-03-17
65106,4591,3.47,Advertisement,2023-04-18
61002,4350,3.78,Subscription,2021-05-09
59362,3017,3.42,In-app Purchase,2022-10-13
11364,3989,25.98,Subscription,2023-04-15
90335,4355,10.83,Advertisement,2022-12-11
86276,2539,7.72,In-app Purchase,2021-12-31
36367,4117,17.02,Advertisement,2022-01-25
92904,697,8.93,Subscription,2022-06-25
4401,254,24.3,Advertisement,2021-11-10
90493,4224,24.6,Advertisement,2022-10-02
55618,4645,113.04,Advertisement,2022-03-06
90665,4960,25.53,Advertisement,2022-03-21
24665,4745,6.04,Advertisement,2020-10-19
91820,2370,38.35,Advertisement,2022-07-19
83493,3505,19.99,Subscription,2022-09-17
71771,3078,5.0,In-app Purchase,2021-02-05
28238,4548,2.54,In-app Purchase,2022-10-07
81384,947,24.45,Advertisement,2023-01-26
74418,1327,11.07,Advertisement,2022-11-21
65252,3454,18.63,In-app Purchase,2022-05-01
46106,1413,6.33,Advertisement,2022-04-17
59625,3249,11.33,In-app Purchase,2022-11-03
47195,324,2.82,Subscription,2021-08-20
86510,2659,6.14,Advertisement,2022-11-03
49604,3171,3.85,Subscription,2022-11-12
65082,1756,5.27,Subscription,2023-04-02
61938,2088,37.32,Advertisement,2021-10-07
37609,3108,3.15,Advertisement,2022-08-21
91825,1837,18.1,Advertisement,2022-04-17
15940,3120,23.2,Subscription,2023-03-12
94168,2098,20.99,In-app Purchase,2022-08-23
90652,3823,14.24,In-app Purchase,2020-11-04
48258,4058,1.77,Advertisement,2021-11-29
84151,3672,9.11,Subscription,2022-11-20
90353,3561,0.75,In-app Purchase,2022-12-03
39145,3547,11.1,Subscription,2022-09-28
82530,874,2.33,Advertisement,2022-03-13
63893,705,9.28,Advertisement,2022-12-06
23019,2156,10.17,In-app Purchase,2022-01-29
55931,4182,29.76,Subscription,2023-03-29
8844,3097,23.05,In-app Purchase,2021-12-28
89031,2873,29.5,In-app Purchase,2022-06-11
15177,2667,5.19,Advertisement,2022-10-19
52335,541,10.25,Advertisement,2022-02-11
16283,3116,2.73,Subscription,2022-09-24
76676,1871,24.27,Advertisement,2022-09-06
56745,2409,9.74,Subscription,2022-12-26
8705,4854,3.85,Advertisement,2022-08-04
78693,3006,6.45,In-app Purchase,2021-02-09
